,0
0,0.3929316558247969
1,0.42289896256067266
2,0.45139303091929117
3,0.4519446879752979
4,0.45363818909309145
5,0.4591914252321224
6,0.4634057695159202
7,0.44885914305800917
8,0.43908016078254725
9,0.43140868688598444
10,0.43191231613660164
11,0.4357253641214829
12,0.42947327906315363
13,0.42960886208135685
14,0.42689301417249376
15,0.4211058160998427
16,0.41846970855342197
17,0.4090421325942211
18,0.40134264549730764
19,0.39660011083100366
20,0.3873492204266423
21,0.3773646814922015
22,0.3726164627735986
23,0.3705045090496159
24,0.3686065347739127
25,0.3660032941403706
26,0.3617689907811126
27,0.35879194462917585
28,0.35631799767678923
29,0.3527880762918559
30,0.34685539096317364
31,0.33684062924073926
32,0.32974480318895083
33,0.32728094208881325
34,0.3231197355012465
35,0.3182575844353942
36,0.3154621158706464
37,0.30895166084208986
38,0.30706023908929336
39,0.3046866480855214
40,0.3004477751390832
41,0.2991656801511758
42,0.2950865395560354
43,0.2915471779855409
44,0.28681814725951005
45,0.28559414836648356
46,0.2813971645716974
47,0.2796235742463295
48,0.27480016925249173
49,0.2730447268985384
50,0.26834118863197337
51,0.2608415682960665
52,0.2553291624982196
53,0.24810729762864667
54,0.24771801648741934
55,0.2492447662099515
56,0.2421732877303109
57,0.23882759979401352
58,0.23781670533430085
59,0.23870993441309143
60,0.2371700685404384
61,0.23546973931937823
62,0.2257625766436868
63,0.22529204723756252
64,0.22268512732682827
65,0.22072810183325606
66,0.220566934449922
67,0.2238901399538665
68,0.21760481876220197
69,0.21281570474549397
70,0.21005529241330195
71,0.21037851660498638
72,0.2134388027225099
73,0.21281876523532103
74,0.20565105269770015
75,0.19673417014636194
76,0.1960062368354396
77,0.19535175909166894
78,0.1955764064346151
79,0.19174754107550543
80,0.18563746277159193
81,0.1763907928260375
82,0.17451321702526915
83,0.17682624104121497
84,0.17912554552547863
85,0.17954065903321564
86,0.1703001599525574
87,0.16333948508444515
88,0.1626471239485215
89,0.16256159300121845
90,0.16499520934519085
91,0.16050296545541265
92,0.15868212583824617
93,0.15765791919210836
94,0.16206535722092272
95,0.16024997029975452
96,0.15825324849981526
97,0.1573798299997799
98,0.1525627581639212
99,0.15159786318824836
100,0.15360517291017936
101,0.14910418724579474
102,0.146656693350709
103,0.14648900788780975
104,0.1435322959743332
105,0.1430189742788173
106,0.1430560230353104
107,0.14535450087791826
108,0.1463788971661211
109,0.1457481756671365
110,0.14297936857115956
111,0.14087620299185477
112,0.14136536762321317
113,0.13821899315594627
114,0.13723326673134825
115,0.14069898734474298
116,0.14143740819834172
117,0.139992697733277
118,0.14100505828301466
119,0.1415167986070516
120,0.14618881433961445
121,0.14579206576619858
122,0.1406436049471552
123,0.1310647024673022
124,0.13166656168654714
125,0.1321661529877951
126,0.13225618126591474
127,0.12975643761946684
128,0.12729839532492282
129,0.1226951388293578
130,0.1251196693375639
131,0.1251015247006414
132,0.12229744170020211
133,0.12153375132066517
134,0.12191949613222279
135,0.1274911509601941
136,0.12381500902342936
137,0.1244940211895235
138,0.12588307784232317
139,0.1268428203144227
140,0.12294729377559484
141,0.1217199431823904
142,0.12306010109729967
143,0.12312421094869723
144,0.12413999220726378
145,0.12043976612640919
146,0.1212861198008235
147,0.12021822093686224
148,0.12016636467203214
149,0.11980900881397916
150,0.11756737379612324
151,0.11708582336645983
152,0.11491918383166849
153,0.11722490431880873
154,0.12186653200477508
155,0.1181119267042099
156,0.1189077780071231
157,0.12421469318794687
158,0.12141453220522722
159,0.12188253703759669
160,0.12443304347522885
161,0.1274834952166222
162,0.12181958744017249
163,0.12059593571516347
164,0.11705606404148002
165,0.11758369615301785
166,0.1176562758391569
167,0.1164163263513196
168,0.11642652715899975
169,0.11656880979515641
170,0.11411759854610326
171,0.12087175190158715
172,0.11868298698937577
173,0.11959058883433239
174,0.11787210112142055
175,0.1152771673718451
176,0.12384602117397983
177,0.12233763994658436
178,0.1137778300845227
179,0.11603846879404156
180,0.11375599014698569
181,0.11598460749049148
182,0.11978604973350991
183,0.12105122082925936
184,0.11716004596531308
185,0.1208027599745802
186,0.11677558165195961
187,0.11754651159411338
188,0.11696893139291886
189,0.11093633674532485
190,0.11652771472974308
191,0.1191126986571313
192,0.1183061180571288
193,0.11301093343382038
194,0.11660993447791546
195,0.1196724953971556
196,0.12454689932284306
197,0.12853521922707545
198,0.12748444704222453
199,0.12635872784384303
200,0.1264571365252734
201,0.12251765287359784
202,0.12262379470007517
203,0.126101556576446
204,0.12287418098152612
205,0.12851898472231868
206,0.12600953071826745
207,0.12091486889135634
208,0.1210789002386136
209,0.11949717417467005
210,0.12662381358833527
211,0.1329612655821
212,0.1375049782923181
213,0.13522965089803085
214,0.13498550306705615
215,0.12888163093621768
216,0.12778582743270075
217,0.12794770301182776
218,0.1220758503583506
219,0.1211330361331601
220,0.12235425148940086
221,0.12205089736100387
222,0.12190638569019974
223,0.12220607704636305
224,0.126355001303888
225,0.12040712345563363
226,0.12393068667921023
227,0.12931021313393554
228,0.1277492322266464
229,0.1316381559570459
230,0.1277901534211985
231,0.13101345639006304
232,0.13426576914841723
233,0.13240728374440536
234,0.12847873446075855
235,0.12619538847216077
236,0.12664909794969195
237,0.12720782145052462
238,0.12644854422041754
239,0.12734833237852994
240,0.1288942709747323
241,0.12696812899899645
242,0.12528047227397215
243,0.1290069282359609
244,0.12533806989255564
245,0.12691770555435095
246,0.12260219699028851
247,0.12809210732850043
248,0.1285782977843272
249,0.12931777933528613
250,0.12947495204374976
251,0.1297804088102109
252,0.1338328340065299
253,0.13253496389739455
254,0.12988121395398639
255,0.13039837242489238
256,0.1283676661136042
257,0.12600011343465545
258,0.12976551333155192
259,0.12709168221562125
260,0.1293768264684907
261,0.1283596008169357
262,0.1304553186551882
263,0.13037606581146896
264,0.13621378602214643
265,0.13235079107662728
266,0.13511403192843474
267,0.13621573990000913
268,0.136358032847174
269,0.13635314367662596
270,0.13705964798648002
271,0.13726917046212944
272,0.13894211253835326
273,0.13884148395547638
274,0.13458768065122223
275,0.13072042017068747
276,0.13026790606446587
277,0.13329660811420602
278,0.13576106516635952
279,0.13578683859089175
