,0,,,
170,"0,0384913261",,,
171,"0,0376173668",,,
172,"0,0361456377",,,
173,"0,0348149263",,,
174,"0,0387841742",,,
175,"0,0423140389",,,
176,"0,0387887672",,,
177,"0,0387740304",,,
178,"0,0366954828",,,
179,"0,040883565",,,
180,"0,0436662151",,,
181,"0,0421514322",,,
182,"0,0442804178",,,
183,"0,0448279692",,,
184,"0,0464293928",,,
185,"0,042897039",,,
186,"0,0425336567",,,
187,"0,0440939633",,,
188,"0,0407859027",,,
189,"0,038671428",,,
190,"0,0382394865",,,
191,"0,038182768",,,
192,"0,0403105542",,,
193,"0,0402976579",,,
194,"0,0383324881",,,
195,"0,0402326785",,,
196,"0,0421021087",,,
197,"0,0397924907",,,
198,"0,0363076478",,,
199,"0,0382080206",,,
200,"0,0384573558",,,
201,"0,037718527",,,
202,"0,0426705812",,,
203,"0,0433010026",,,
204,"0,0379354353",,,
205,"0,0387328033",,,
206,"0,0385055904",,,
207,"0,0336688244",,,
208,"0,038424895",,,
209,"0,0391329935",,,
210,"0,0411422905",,,
211,"0,034484647",,,
212,"0,0387106839",,,
213,"0,0384701134",,,
214,"0,0402613525",,,
215,"0,0409906597",,,
216,"0,0395902351",,,
217,"0,0413265778",,,
218,"0,0395137743",,,
219,"0,0404973904",,,
220,"0,042828269",,,
221,"0,0436626298",,,
222,"0,0488696361",,,
223,"0,0426022968",,,
224,"0,0440386757",,,
225,"0,0484695376",,,
226,"0,0435003039",,,
227,"0,0415867613",,,
228,"0,0462378784",,,
229,"0,0488385966",,,
230,"0,0410347451",,,
231,"0,0397187922",,,
232,"0,0431062213",,,
233,"0,0380222019",,,
234,"0,0398022415",,,
235,"0,0406692924",,,
236,"0,039557795",,,
237,"0,0426959405",,,
238,"0,0404675408",,,
239,"0,0360978394",,,
240,"0,0435798477",,,
241,"0,040993406",,,
242,"0,0369499693",,,
243,"0,040392346",,,
244,"0,0450913785",,,
245,"0,0388999401",,,
246,"0,0366311696",,,
247,"0,0421384546",,,
248,"0,0421137036",,,
249,"0,0419472905",,,
250,"0,0385838239",,,
251,"0,044183078",,,
252,"0,0456769094",,,
253,"0,0414140454",,,
254,"0,0410700954",,,
255,"0,0413427152",,,
256,"0,0433268904",,,
257,"0,0421070428",,,
258,"0,0412992644",,,
259,"0,0479287704",,,
260,"0,042920415",,,
261,"0,0437757519",,,
262,"0,0400821836",,,
263,"0,0402683248",,,
264,"0,0414369934",,,
265,"0,0486425416",,,
266,"0,0428030492",,,
267,"0,0389937478",,,
268,"0,0435845057",,,
269,"0,0445312022",,,
270,"0,0431599157",,,
271,"0,0462947271",,,
272,"0,0401697035",,,
273,"0,0444184745",,,
274,"0,0384065085",,,
275,"0,045420544",,,
276,"0,0419906956",,,
277,"0,0466567002",,,
278,"0,0418675282",,,
279,"0,0395955479",,,
280,"0,0444698709",,,
281,"0,045676721",,,
282,"0,041002428",,,
283,"0,0418592931",,,
284,"0,039972311",,,
285,"0,0424818099",,,
286,"0,043642496",,,
287,"0,0435160259",,,
288,"0,0428636618",,,
289,"0,0430889954",,,
290,"0,0436088533",,,
291,"0,0402388386",,,
292,"0,0414140829",,,
293,"0,0418285425",,,
294,"0,0390468526",,,
295,"0,0423670086",,,
296,"0,0466069218",,,
297,"0,0487363708",,,
298,"0,0432731875",,,
299,"0,0395474902",,,
300,"0,0408059266",,,
301,"0,044087696",,,
302,"0,0494992419",,,
303,"0,0427445292",,,
304,"0,0427789143",,,
305,"0,0430793841",,,
306,"0,0433142801",,,
307,"0,0448605671",,,
308,"0,0426715975",,,
309,"0,0473434922",,,
310,"0,0482669744",,,
311,"0,0507507121",,,
312,"0,0519019729",,,
313,"0,0456339953",,,
314,"0,0437078786",,,
315,"0,0494786162",,,
316,"0,0454962295",,,
317,"0,0439665934",,,
318,"0,0434266205",,,
319,"0,0441881774",,,
320,"0,042268258",,,
321,"0,0431330295",,,
322,"0,0444137993",,,
323,"0,0487395164",,,
324,"0,0463928347",,,
325,"0,0453553682",,,
326,"0,0417087079",,,
327,"0,0389805243",,,
328,"0,0418918375",,,
329,"0,0421119886",,,
330,"0,0462546369",,,
331,"0,0428136286",,,
332,"0,0431117613",,,
333,"0,0363927058",,,
334,"0,0381988272",,,
335,"0,0417949014",,,
336,"0,0445680382",,,
337,"0,0451305735",,,
338,"0,0427913159",,,
339,"0,0444539566",,,
340,"0,0417221593",,,
341,"0,0422218665",,,
342,"0,0415784889",,,
343,"0,0410052887",,,
344,"0,0408622351",,,
345,"0,0382687903",,,
346,"0,0421337857",,,
347,"0,0411236571",,,
348,"0,0469270149",,,
349,"0,0509107053",,,
350,"0,0476261773",,,
351,"0,042668764",,,
352,"0,0436717511",,,
353,"0,045458226",,,
354,"0,0415304322",,,
355,"0,0419755148",,,
356,"0,0418618066",,,
357,"0,0435818546",,,
358,"0,043336629",,,
359,"0,0395991743",,,
360,"0,0389769524",,,
361,"0,0417205461",,,
362,"0,0438155856",,,
363,"0,0400643377",,,
364,"0,0396451797",,,
365,"0,0413431754",,,
366,"0,0389607024",,,
367,"0,0419034773",,,
368,"0,0403246943",,,
369,"0,0406918149",,,
370,"0,0414131681",,,
371,"0,0403093697",,,
372,"0,0398105572",,,
373,"0,0389667873",,,
374,"0,042967089",,,
375,"0,0433979243",,,
376,"0,0447660352",,,
377,"0,0411122553",,,
378,"0,0414476042",,,
379,"0,0427889511",,,
380,"0,0424011174",,,
381,"0,0449101856",,,
382,"0,0420213462",,,
383,"0,0418049913",,,
384,"0,0449292038",,,
385,"0,0443685066",,,
386,"0,0448417392",,,
387,"0,0407426037",,,
388,"0,0410783555",,,
389,"0,042400316",,,
390,"0,042057239",,,
391,"0,0438126588",,,
392,"0,0424904527",,,
393,"0,0447909662",,,
394,"0,0475669711",,,
395,"0,0420821301",,,
396,"0,0404600044",,,
397,"0,0446995402",,,
398,"0,0459627252",,,
399,"0,0407739858",,,
400,"0,0403253373",,,
401,"0,0407328654",,,
402,"0,0428138995",,,
403,"0,0356927512",,,
404,"0,0364789325",,,
405,"0,0409396063",,,
406,"0,0430972601",,,
407,"0,0436522811",,,
408,"0,048108752",,,
409,"0,0505662389",,,
410,"0,0464964857",,,
411,"0,0443015967",,,
412,"0,0418661694",,,
413,"0,0405028897",,,
414,"0,041566613",,,
415,"0,04261569",,,
416,"0,042519777",,,
417,"0,0444430437",,,
418,"0,0385128323",,,
419,"0,0427082536",,,
420,"0,0450754503",,,
421,"0,0410001202",,,
422,"0,0441554775",,,
423,"0,0387960891",,,
424,"0,0420445669",,,
425,"0,0371864602",,,
426,"0,0390908539",,,
427,"0,0458200505",,,
428,"0,0417122048",,,
429,"0,0409782928",,,
430,"0,0404987799",,,
431,"0,0426158111",,,
432,"0,0423588894",,,
433,"0,0425059764",,,
434,"0,043768458",,,
435,"0,0387912844",,,
436,"0,0362861555",,,
437,"0,039344296",,,
438,"0,0425289695",,,
439,"0,0457569698",,,
440,"0,0409498275",,,
441,"0,0424419752",,,
442,"0,0394840764",,,
443,"0,0497180832",,,
444,"0,0431494654",,,
445,"0,0436859616",,,
446,"0,0429395756",,,
447,"0,0416451139",,,
448,"0,0428557267",,,
449,"0,0447865111",,,
450,"0,0429979657",,,
451,"0,0412195484",,,
452,"0,0392220737",,,
453,"0,041898818",,,
454,"0,0415967998",,,
455,"0,0447288521",,,
456,"0,0422462473",,,
457,"0,0442475997",,,
458,"0,0420069424",,,
459,"0,0443050909",,,
460,"0,0420984717",,,
461,"0,0444662112",,,
462,"0,0421572983",,,
463,"0,039360019",,,
464,"0,0411066184",,,
465,"0,0431316982",,,
466,"0,0426992339",,,
467,"0,0383305311",,,
468,"0,0422958066",,,
469,"0,0414696212",,,
470,"0,0441519266",,,
471,"0,0474066744",,,
472,"0,0511045034",,,
473,"0,0480441968",,,
474,"0,0434811084",,,
475,"0,0395899434",,,
476,"0,0400224877",,,
477,"0,0424836433",,,
478,"0,0416874966",,,
479,"0,0394619252",,,
480,"0,042519005",,,
481,"0,0440037819",,,
482,"0,0435339804",,,
483,"0,0421795169",,,
484,"0,0438742484",,,
485,"0,0415589955",,,
486,"0,0394043897",,,
487,"0,0376135552",,,
488,"0,0397895174",,"0,0423815363","0,0026688493"
