,0,,,
125,"0,0430184743",,,
126,"0,0436175539",,,
127,"0,0430654821",,,
128,"0,0451877769",,,
129,"0,0473793614",,,
130,"0,0489152411",,,
131,"0,0474017145",,,
132,"0,0451842283",,,
133,"0,0415355882",,,
134,"0,0416599756",,,
135,"0,0405235555",,,
136,"0,0388549682",,,
137,"0,0381513216",,,
138,"0,0402801206",,,
139,"0,0451695184",,,
140,"0,0486187056",,,
141,"0,0475106328",,,
142,"0,0492660159",,,
143,"0,0492259795",,,
144,"0,0479293012",,,
145,"0,0445894273",,,
146,"0,0401853481",,,
147,"0,0430696087",,,
148,"0,0422338008",,,
149,"0,0419731583",,,
150,"0,0370037464",,,
151,"0,0396778895",,,
152,"0,039424481",,,
153,"0,0405289684",,,
154,"0,0418154559",,,
155,"0,0415189775",,,
156,"0,0435038537",,,
157,"0,0415138507",,,
158,"0,0457073111",,,
159,"0,0463302387",,,
160,"0,0463195243",,,
161,"0,049151936",,,
162,"0,0469020444",,,
163,"0,046222831",,,
164,"0,0483082201",,,
165,"0,0453179089",,,
166,"0,0464199883",,,
167,"0,0427663295",,,
168,"0,0474212728",,,
169,"0,0439131375",,,
170,"0,0448436017",,,
171,"0,0403601562",,,
172,"0,0414728527",,,
173,"0,0479170272",,,
174,"0,044679453",,,
175,"0,0461283997",,,
176,"0,0426437327",,,
177,"0,0407362502",,,
178,"0,0407798722",,,
179,"0,0412428853",,,
180,"0,0400977577",,,
181,"0,0400499508",,,
182,"0,0411321713",,,
183,"0,0401336576",,,
184,"0,0394702738",,,
185,"0,0416254403",,,
186,"0,0423242792",,,
187,"0,0411154581",,,
188,"0,0411278275",,,
189,"0,0354502149",,,
190,"0,0331109398",,,
191,"0,0336689386",,,
192,"0,0377370379",,,
193,"0,0373263349",,,
194,"0,0404837713",,,
195,"0,0396511881",,,
196,"0,0430966618",,,
197,"0,0459083527",,,
198,"0,0474151743",,,
199,"0,0418744354",,,
200,"0,0451612094",,,
201,"0,0409216011",,,
202,"0,0419953016",,,
203,"0,0451866703",,,
204,"0,0449678186",,,
205,"0,0456257784",,,
206,"0,0449891234",,,
207,"0,0479448532",,,
208,"0,0445560963",,,
209,"0,0434865677",,,
210,"0,0385630109",,,
211,"0,0443022908",,,
212,"0,0416651676",,,
213,"0,0387687544",,,
214,"0,04210841",,,
215,"0,041645701",,,
216,"0,0423294786",,,
217,"0,0439931586",,,
218,"0,0465164264",,,
219,"0,0411652501",,,
220,"0,0460753209",,,
221,"0,044873529",,,
222,"0,0424573771",,,
223,"0,0402062725",,,
224,"0,0401925994",,,
225,"0,0399761978",,,
226,"0,0404752755",,,
227,"0,043651126",,,
228,"0,0450643367",,,
229,"0,0446634539",,,
230,"0,0412394428",,,
231,"0,0425821409",,,
232,"0,0461661597",,,
233,"0,0462486369",,,
234,"0,0430300851",,,
235,"0,0408424703",,,
236,"0,0392671961",,,
237,"0,0383873805",,,
238,"0,0400609872",,,
239,"0,0395721958",,,
240,"0,038983398",,,
241,"0,0403487108",,,
242,"0,0413482288",,,
243,"0,0396920335",,,
244,"0,0387245398",,,
245,"0,0388683637",,,
246,"0,0420655905",,,
247,"0,0435398475",,,
248,"0,04588085",,,
249,"0,0454697554",,,
250,"0,0474966605",,,
251,"0,0506516246",,,
252,"0,0482288546",,,
253,"0,0431891459",,,
254,"0,0434427276",,,
255,"0,0426923452",,,
256,"0,0380915344",,,
257,"0,0393706124",,,
258,"0,0393474109",,,
259,"0,0427444664",,,
260,"0,0481894083",,,
261,"0,0470433087",,,
262,"0,0391393208",,,
263,"0,0420112477",,,
264,"0,0431471042",,,
265,"0,0429570892",,,
266,"0,0496802674",,,
267,"0,0497443546",,,
268,"0,0459419233",,,
269,"0,0419943424",,,
270,"0,0409928604",,,
271,"0,0438693442",,,
272,"0,0398580723",,,
273,"0,0396188914",,,
274,"0,044393807",,,
275,"0,0441828894",,,
276,"0,0416914",,,
277,"0,0441501886",,,
278,"0,041169927",,,
279,"0,043430226",,,
280,"0,0460700167",,,
281,"0,0450944039",,,
282,"0,0507483974",,,
283,"0,0435666239",,,
284,"0,0440242369",,,
285,"0,0428888889",,,
286,"0,0444399494",,,
287,"0,0455240524",,,
288,"0,0436423695",,,
289,"0,0448185934",,,
290,"0,0449085092",,,
291,"0,0487820608",,,
292,"0,0469207816",,,
293,"0,0442812043",,,
294,"0,0459508246",,,
295,"0,0473230526",,,
296,"0,0449418349",,,
297,"0,0409232204",,,
298,"0,0441794502",,,
299,"0,0444140194",,,
300,"0,0478395718",,,
301,"0,048425693",,,
302,"0,044242397",,,
303,"0,0421038003",,,
304,"0,0483765263",,,
305,"0,0439476541",,,
306,"0,042917313",,,
307,"0,040331276",,,
308,"0,0457048648",,,
309,"0,0460163085",,,
310,"0,0465151032",,,
311,"0,0414605254",,,
312,"0,039536443",,,
313,"0,0436324196",,,
314,"0,045785263",,,
315,"0,0466897435",,,
316,"0,0439199393",,,
317,"0,0480661106",,,
318,"0,0434672542",,,
319,"0,0449864137",,,
320,"0,0425215865",,,
321,"0,047926208",,,
322,"0,0462910535",,,
323,"0,0439825317",,,
324,"0,0480407756",,,
325,"0,0518828193",,,
326,"0,0502442701",,,
327,"0,0511847938",,,
328,"0,0498601353",,,
329,"0,0436687613",,,
330,"0,0449698298",,,
331,"0,0398647445",,,
332,"0,041134597",,,
333,"0,0402326873",,,
334,"0,042659374",,,
335,"0,0434827858",,,
336,"0,0449787018",,,
337,"0,04209056",,,
338,"0,0399917292",,,
339,"0,0455312945",,,
340,"0,0424072086",,,
341,"0,0447420211",,,
342,"0,0432069737",,,
343,"0,0407969488",,,
344,"0,042176517",,,
345,"0,0400805549",,,
346,"0,0408169329",,,
347,"0,0396035911",,,
348,"0,0394531377",,,
349,"0,0426527947",,,
350,"0,0408694184",,,
351,"0,0426101786",,,
352,"0,0439962454",,,
353,"0,0391251412",,,
354,"0,0413688181",,,
355,"0,0435402405",,,
356,"0,0459792449",,,
357,"0,0432500925",,,
358,"0,0451263207",,,
359,"0,0463831504",,,
360,"0,0423568525",,,
361,"0,0421858893",,,
362,"0,0395672798",,,
363,"0,0471906897",,,
364,"0,0453122377",,,
365,"0,0470483454",,,
366,"0,0473178402",,,
367,"0,0422932939",,,
368,"0,0442668289",,,
369,"0,0419991965",,,
370,"0,043262991",,,
371,"0,0472271113",,,
372,"0,0441171843",,,
373,"0,0472362419",,,
374,"0,0413644049",,,
375,"0,0411504144",,,
376,"0,0412922373",,,
377,"0,0474591452",,,
378,"0,0463451392",,,
379,"0,0445585469",,,
380,"0,0437833706",,,
381,"0,0384535248",,,
382,"0,0385114909",,,
383,"0,0454161917",,,
384,"0,0433613859",,,
385,"0,0414013346",,,
386,"0,045005733",,,
387,"0,0396849895",,,
388,"0,0401256007",,,
389,"0,0411444704",,,
390,"0,0433542208",,,
391,"0,0402691517",,,
392,"0,0390052105",,,
393,"0,0416087168",,,
394,"0,0408128336",,,
395,"0,039383869",,,
396,"0,0431674612",,,
397,"0,0454419258",,,
398,"0,0458342931",,,
399,"0,0436098677",,,
400,"0,0478124264",,,
401,"0,0460679901",,,
402,"0,0455552688",,,
403,"0,0443672833",,,
404,"0,0455172779",,,
405,"0,0459893089",,,
406,"0,042470144",,,
407,"0,0403376412",,,
408,"0,0411799605",,,
409,"0,0432235299",,,
410,"0,0402804252",,,
411,"0,0383480776",,,
412,"0,0397515795",,,
413,"0,0420329732",,,
414,"0,0449523994",,,
415,"0,0449883445",,,
416,"0,0399395725",,,
417,"0,041587493",,,
418,"0,0411224276",,,
419,"0,0411791268",,,
420,"0,0450161869",,,
421,"0,0424611547",,,
422,"0,0424429972",,,
423,"0,0438150313",,,
424,"0,0409907528",,,
425,"0,045830593",,,
426,"0,0440241856",,,
427,"0,0400228744",,,
428,"0,0412171035",,,
429,"0,0416755296",,,
430,"0,0379272055",,,
431,"0,0363916835",,,
432,"0,0418560923",,,
433,"0,0417617141",,,
434,"0,0433264547",,,
435,"0,0421490429",,,
436,"0,0401708517",,,
437,"0,0392331268",,,
438,"0,0457228325",,,
439,"0,042649477",,,
440,"0,0433205189",,,
441,"0,0470759565",,,
442,"0,0481195442",,,
443,"0,0415980762",,,
444,"0,0440237618",,,
445,"0,0433539134",,,
446,"0,0446522052",,,
447,"0,0440868224",,,
448,"0,0420607204",,,
449,"0,0397268824",,,
450,"0,0402245887",,,
451,"0,0404886229",,,
452,"0,039760374",,,
453,"0,0403823355",,,
454,"0,0391093885",,,
455,"0,0415378322",,,
456,"0,0405787695",,,
457,"0,041749179",,,
458,"0,0401429448",,,
459,"0,0412182838",,,
460,"0,0418372996",,,
461,"0,0422702041",,,
462,"0,0433847987",,,
463,"0,0444113968",,,
464,"0,042806248",,,
465,"0,0458643479",,,
466,"0,0454489372",,,
467,"0,0432334366",,,
468,"0,0451043551",,,
469,"0,0445876791",,,
470,"0,045003879",,,
471,"0,0457727094",,,
472,"0,0426480167",,,
473,"0,0398353187",,,
474,"0,0426815165",,,
475,"0,0402256669",,,
476,"0,0399543477",,,
477,"0,0418697641",,,
478,"0,0441331726",,,
479,"0,0405925274",,,
480,"0,0380607435",,,
481,"0,0425891031",,,
482,"0,0431207788",,,
483,"0,0478774518",,,
484,"0,0461922308",,,
485,"0,0502966182",,,
486,"0,0475933709",,,
487,"0,0474006612",,,
488,"0,0437887116",,"0,0429882374","0,0027759439"
