,0,,,
116,"0,0962134175",,,
117,"0,1020507936",,,
118,"0,104696581",,,
119,"0,1027517975",,,
120,"0,1100861185",,,
121,"0,1159437158",,,
122,"0,1102739435",,,
123,"0,1049361024",,,
124,"0,1054649437",,,
125,"0,1114620214",,,
126,"0,1183651935",,,
127,"0,1117819245",,,
128,"0,1090536845",,,
129,"0,1094642765",,,
130,"0,1039560108",,,
131,"0,1149528278",,,
132,"0,115285012",,,
133,"0,0982726788",,,
134,"0,0994159631",,,
135,"0,114631811",,,
136,"0,1081111449",,,
137,"0,1107541542",,,
138,"0,1089548168",,,
139,"0,1112732938",,,
140,"0,1127156757",,,
141,"0,1068430375",,,
142,"0,1016025727",,,
143,"0,1006162072",,,
144,"0,1111123085",,,
145,"0,1109282189",,,
146,"0,1070835752",,,
147,"0,1085892319",,,
148,"0,1048272341",,,
149,"0,1069913644",,,
150,"0,1041685162",,,
151,"0,1019417726",,,
152,"0,0989531121",,,
153,"0,099187975",,,
154,"0,0960430444",,,
155,"0,096899512",,,
156,"0,1018297768",,,
157,"0,1091752401",,,
158,"0,1123801984",,,
159,"0,1098044071",,,
160,"0,1125161034",,,
161,"0,1164970237",,,
162,"0,112586739",,,
163,"0,1140603871",,,
164,"0,1154458958",,,
165,"0,112926539",,,
166,"0,1153521779",,,
167,"0,1104435835",,,
168,"0,1076074514",,,
169,"0,1110199124",,,
170,"0,1050314181",,,
171,"0,1109852167",,,
172,"0,1182296263",,,
173,"0,1123482036",,,
174,"0,1073476691",,,
175,"0,1128638282",,,
176,"0,105028374",,,
177,"0,109202825",,,
178,"0,1113705138",,,
179,"0,120777461",,,
180,"0,1207175692",,,
181,"0,1151293302",,,
182,"0,1087412474",,,
183,"0,1088815369",,,
184,"0,1121468793",,,
185,"0,1172825433",,,
186,"0,1137544121",,,
187,"0,1143708318",,,
188,"0,1132129381",,,
189,"0,1103396229",,,
190,"0,1036643753",,,
191,"0,1093999429",,,
192,"0,118643008",,,
193,"0,1206131326",,,
194,"0,1184805774",,,
195,"0,1230865116",,,
196,"0,1170250839",,,
197,"0,1236370381",,,
198,"0,1258839154",,,
199,"0,1201214392",,,
200,"0,1145287154",,,
201,"0,1190775343",,,
202,"0,1177250091",,,
203,"0,1175231422",,,
204,"0,1188903705",,,
205,"0,1209483028",,,
206,"0,1130297152",,,
207,"0,1065400486",,,
208,"0,1111400181",,,
209,"0,1109963872",,,
210,"0,1188797477",,,
211,"0,1245330869",,,
212,"0,1229654662",,,
213,"0,123918095",,,
214,"0,1182667477",,,
215,"0,1221709771",,,
216,"0,1331852497",,,
217,"0,1334444876",,,
218,"0,1346739156",,,
219,"0,1355570943",,,
220,"0,130361619",,,
221,"0,1349284754",,,
222,"0,1356267647",,,
223,"0,1219909282",,,
224,"0,1193246486",,,
225,"0,1261267552",,,
226,"0,1333759196",,,
227,"0,1264089661",,,
228,"0,1260049488",,,
229,"0,1242979322",,,
230,"0,1280310076",,,
231,"0,1244534989",,,
232,"0,1256533343",,,
233,"0,1311152369",,,
234,"0,131417076",,,
235,"0,1384877845",,,
236,"0,1369855341",,,
237,"0,1343865732",,,
238,"0,1293636274",,,
239,"0,1253652155",,,
240,"0,131879913",,,
241,"0,132894948",,,
242,"0,1257844303",,,
243,"0,1235139381",,,
244,"0,1288816657",,,
245,"0,1295226912",,,
246,"0,1296308697",,,
247,"0,1249690674",,,
248,"0,120696848",,,
249,"0,1256947798",,,
250,"0,1252907831",,,
251,"0,1294759202",,,
252,"0,1252517855",,,
253,"0,1209200547",,,
254,"0,1216001284",,,
255,"0,1270850364",,,
256,"0,12438027",,,
257,"0,125609288",,,
258,"0,1274451462",,,
259,"0,1283566016",,,
260,"0,1293817235",,,
261,"0,1266696001",,,
262,"0,1341022996",,,
263,"0,1339133884",,,
264,"0,1344285358",,,
265,"0,132977553",,,
266,"0,131615675",,,
267,"0,1263494967",,,
268,"0,1226375055",,,
269,"0,1183843864",,,
270,"0,1239254615",,,
271,"0,1270305969",,,
272,"0,1273702627",,,
273,"0,1322096849",,,
274,"0,1295300608",,,
275,"0,1244592327",,,
276,"0,124465102",,,
277,"0,1344831335",,,
278,"0,1349331488",,,
279,"0,1378788353",,,
280,"0,131829075",,,
281,"0,1351230659",,,
282,"0,1434265199",,,
283,"0,142183035",,,
284,"0,1389483916",,,
285,"0,1311603489",,,
286,"0,1247190952",,,
287,"0,1327370735",,,
288,"0,1250659587",,,
289,"0,1280928359",,,
290,"0,127931792",,,
291,"0,1316512189",,,
292,"0,1339717469",,,
293,"0,134004991",,,
294,"0,135352505",,,
295,"0,1372743486",,,
296,"0,1368291807",,,
297,"0,1384708162",,,
298,"0,1388812168",,,
299,"0,1423529337",,,
300,"0,1405779294",,,
301,"0,14186839",,,
302,"0,1400590209",,,
303,"0,1368256345",,,
304,"0,1321621836",,,
305,"0,1282023262",,,
306,"0,1245632395",,,
307,"0,1185102483",,,
308,"0,1221490153",,,
309,"0,1231555427",,,
310,"0,1346198243",,,
311,"0,1320552979",,,
312,"0,1303903866",,,
313,"0,1317891878",,,
314,"0,1383380167",,,
315,"0,1370251818",,,
316,"0,1380114157",,,
317,"0,1310236042",,,
318,"0,1242300189",,,
319,"0,1260212258",,,
320,"0,1319268356",,,
321,"0,1296028697",,,
322,"0,1401099085",,,
323,"0,129672575",,,
324,"0,1280297394",,,
325,"0,1271532327",,,
326,"0,120807833",,,
327,"0,1274141496",,,
328,"0,1331539108",,,
329,"0,1395265095",,,
330,"0,1411766557",,,
331,"0,1441507927",,,
332,"0,1493186911",,,
333,"0,1409511765",,,
334,"0,1407315696",,,
335,"0,1315996625",,,
336,"0,1401327307",,,
337,"0,1393526686",,,
338,"0,1313640613",,,
339,"0,1339061933",,,
340,"0,13121328",,,
341,"0,1291333818",,,
342,"0,1326243308",,,
343,"0,1331784737",,,
344,"0,1350652401",,,
345,"0,1280591614",,,
346,"0,1311428032",,,
347,"0,1342798338",,,
348,"0,1458465407",,,
349,"0,1400684591",,,
350,"0,1371284916",,,
351,"0,1413581347",,,
352,"0,1336682364",,,
353,"0,1353115041",,,
354,"0,1340351723",,,
355,"0,1330811781",,,
356,"0,1258848885",,,
357,"0,1279187235",,,
358,"0,1356476822",,,
359,"0,1346570531",,,
360,"0,1433552301",,,
361,"0,1395491435",,,
362,"0,1445452439",,,
363,"0,1397330475",,,
364,"0,1393567429",,,
365,"0,1374427891",,,
366,"0,1437494422",,,
367,"0,1423626865",,,
368,"0,1401034737",,,
369,"0,1322957085",,,
370,"0,1342176421",,,
371,"0,1337219102",,,
372,"0,1370222434",,,
373,"0,1391720298",,,
374,"0,14098113",,,
375,"0,1425706434",,,
376,"0,1445342181",,,
377,"0,1469447219",,,
378,"0,1429107904",,,
379,"0,1422165364",,,
380,"0,138302379",,,
381,"0,1363212757",,,
382,"0,1396054574",,,
383,"0,1473105538",,,
384,"0,1401706689",,,
385,"0,1418800272",,,
386,"0,1446759464",,,
387,"0,1494675895",,,
388,"0,1419400753",,,
389,"0,1513215632",,,
390,"0,1454421021",,,
391,"0,1458733417",,,
392,"0,1392471631",,,
393,"0,137588765",,,
394,"0,1474578915",,,
395,"0,1496516537",,,
396,"0,14322937",,,
397,"0,1370934786",,,
398,"0,13798327",,,
399,"0,1416201655",,,
400,"0,1398029241",,,
401,"0,1381253304",,,
402,"0,148127578",,,
403,"0,1498377696",,,
404,"0,1446951261",,,
405,"0,1390632515",,,
406,"0,1327820872",,,
407,"0,1366272081",,,
408,"0,1405798958",,,
409,"0,147755585",,,
410,"0,1454012652",,,
411,"0,1448726734",,,
412,"0,1435657677",,,
413,"0,1457897688",,,
414,"0,1423382227",,,
415,"0,1443025734",,,
416,"0,1453150179",,,
417,"0,1438818415",,,
418,"0,1446175871",,,
419,"0,144182989",,,
420,"0,1451042493",,,
421,"0,1457072209",,,
422,"0,1401117374",,,
423,"0,1396518974",,,
424,"0,1424498927",,,
425,"0,147190058",,,
426,"0,1404754735",,,
427,"0,1407420524",,,
428,"0,1407760071",,,
429,"0,1392340226",,,
430,"0,1387423176",,,
431,"0,1454308797",,,
432,"0,1453404936",,,
433,"0,1412400624",,,
434,"0,1396093063",,,
435,"0,1346755951",,,
436,"0,1406400459",,,
437,"0,144418351",,,
438,"0,1403222919",,,
439,"0,1416315987",,,
440,"0,1431873633",,,
441,"0,1380399854",,,
442,"0,1386325749",,,
443,"0,1441533272",,,
444,"0,1450771629",,,
445,"0,147878053",,,
446,"0,1442109098",,,
447,"0,1454707604",,,
448,"0,1404314641",,,
449,"0,1438016072",,,
450,"0,1460033389",,,
451,"0,1451753997",,,
452,"0,1442441356",,,
453,"0,1490579171",,,
454,"0,1475563096",,,
455,"0,1487496564",,,
456,"0,1516433001",,,
457,"0,1517613133",,,
458,"0,1547314464",,,
459,"0,1509991316",,,
460,"0,1482153236",,,
461,"0,1443505748",,,
462,"0,1420121466",,,
463,"0,1428191956",,,
464,"0,1453588028",,,
465,"0,1462065272",,,
466,"0,1480797655",,,
467,"0,1447250946",,,
468,"0,1437286611",,,
469,"0,141479396",,,
470,"0,1346405938",,,
471,"0,1356991749",,,
472,"0,1425771745",,,
473,"0,1477128862",,,
474,"0,1399855563",,,
475,"0,1438238381",,,
476,"0,1449732278",,,
477,"0,1457056428",,,
478,"0,1476511713",,,
479,"0,1565988511",,,
480,"0,1572952308",,,
481,"0,1468733102",,,
482,"0,153246517",,,
483,"0,1479880279",,,
484,"0,1439107828",,,
485,"0,143135375",,,
486,"0,1469781388",,,
487,"0,1443137983",,,
488,"0,1450466354",,"0,1462907903","0,0048233513"
