,0,,,
281,"0,1245757505",,,
282,"0,124991573",,,
283,"0,129361561",,,
284,"0,1185954469",,,
285,"0,1198009065",,,
286,"0,1205383966",,,
287,"0,1205945116",,,
288,"0,1262277244",,,
289,"0,1235004441",,,
290,"0,1206126545",,,
291,"0,1218243731",,,
292,"0,1235461313",,,
293,"0,1265313429",,,
294,"0,1229086505",,,
295,"0,1247606704",,,
296,"0,1244436852",,,
297,"0,1215832867",,,
298,"0,1270394871",,,
299,"0,1231443662",,,
300,"0,1184511233",,,
301,"0,1235576405",,,
302,"0,1286298106",,,
303,"0,1342761298",,,
304,"0,1264845326",,,
305,"0,1268091415",,,
306,"0,1285702343",,,
307,"0,1248377805",,,
308,"0,1271548575",,,
309,"0,1312245063",,,
310,"0,1230445657",,,
311,"0,1281550828",,,
312,"0,1339694423",,,
313,"0,1294925923",,,
314,"0,1235979123",,,
315,"0,1253351899",,,
316,"0,1220725878",,,
317,"0,1242995102",,,
318,"0,1227140448",,,
319,"0,1268834127",,,
320,"0,1278789432",,,
321,"0,133187989",,,
322,"0,1268528273",,,
323,"0,1297635938",,,
324,"0,1303243686",,,
325,"0,1280859631",,,
326,"0,1267046913",,,
327,"0,1209275194",,,
328,"0,1248067757",,,
329,"0,1265803778",,,
330,"0,1296311566",,,
331,"0,1350159443",,,
332,"0,1316329399",,,
333,"0,1378531947",,,
334,"0,1326803507",,,
335,"0,1364893663",,,
336,"0,1246740194",,,
337,"0,1307386246",,,
338,"0,1279861689",,,
339,"0,1320569615",,,
340,"0,133475526",,,
341,"0,1367095402",,,
342,"0,1307459427",,,
343,"0,1255155169",,,
344,"0,1270310238",,,
345,"0,1342095405",,,
346,"0,1341267265",,,
347,"0,1314191877",,,
348,"0,1336787749",,,
349,"0,1343467944",,,
350,"0,1314403977",,,
351,"0,1403054019",,,
352,"0,1393908265",,,
353,"0,1371019717",,,
354,"0,1380360681",,,
355,"0,1339216833",,,
356,"0,1294640429",,,
357,"0,1322488464",,,
358,"0,1336999621",,,
359,"0,1331952097",,,
360,"0,1336486581",,,
361,"0,1350065617",,,
362,"0,1294255919",,,
363,"0,1293082071",,,
364,"0,1327289694",,,
365,"0,1350174966",,,
366,"0,1312397669",,,
367,"0,1297096763",,,
368,"0,1321242742",,,
369,"0,1373688566",,,
370,"0,1298759189",,,
371,"0,1294949184",,,
372,"0,1389900934",,,
373,"0,1346425892",,,
374,"0,1318843972",,,
375,"0,1344573156",,,
376,"0,1325897449",,,
377,"0,1324236013",,,
378,"0,1375997706",,,
379,"0,1331312296",,,
380,"0,133874902",,,
381,"0,1302217746",,,
382,"0,1322099222",,,
383,"0,1272628746",,,
384,"0,1322287775",,,
385,"0,1343988591",,,
386,"0,136667141",,,
387,"0,1409783054",,,
388,"0,1413631176",,,
389,"0,1393449477",,,
390,"0,140219756",,,
391,"0,13424778",,,
392,"0,1338490046",,,
393,"0,1280429469",,,
394,"0,1370737507",,,
395,"0,1399496285",,,
396,"0,1298907523",,,
397,"0,137356945",,,
398,"0,1371720274",,,
399,"0,1382231348",,,
400,"0,1318181007",,,
401,"0,1439509379",,,
402,"0,1441939969",,,
403,"0,1300110944",,,
404,"0,1387495953",,,
405,"0,1371468804",,,
406,"0,1350443997",,,
407,"0,1282892005",,,
408,"0,1312689645",,,
409,"0,1292612617",,,
410,"0,1281029472",,,
411,"0,1309483434",,,
412,"0,1428476761",,,
413,"0,1373694599",,,
414,"0,1318532872",,,
415,"0,134245631",,,
416,"0,1306690996",,,
417,"0,1350701237",,,
418,"0,1381260883",,,
419,"0,1354062821",,,
420,"0,1390366121",,,
421,"0,1368329038",,,
422,"0,1341851276",,,
423,"0,1370141039",,,
424,"0,140524497",,,
425,"0,1372086552",,,
426,"0,1318198104",,,
427,"0,1390667582",,,
428,"0,1403210672",,,
429,"0,1417331122",,,
430,"0,1376213672",,,
431,"0,1387805369",,,
432,"0,1365100405",,,
433,"0,1438791373",,,
434,"0,1380091319",,,
435,"0,1409666214",,,
436,"0,1360279245",,,
437,"0,1346826114",,,
438,"0,1371146079",,,
439,"0,1447456787",,,
440,"0,1408276365",,,
441,"0,1394748005",,,
442,"0,1412444722",,,
443,"0,13510822",,,
444,"0,1324241115",,,
445,"0,136651205",,,
446,"0,1393818234",,,
447,"0,1397082888",,,
448,"0,1337609966",,,
449,"0,1326021906",,,
450,"0,1401499857",,,
451,"0,1432868088",,,
452,"0,1403990255",,,
453,"0,1361033484",,,
454,"0,1382958104",,,
455,"0,1423463938",,,
456,"0,1376883941",,,
457,"0,1413759637",,,
458,"0,1383299669",,,
459,"0,1358947082",,,
460,"0,1330378294",,,
461,"0,1369422078",,,
462,"0,1406247836",,,
463,"0,137273016",,,
464,"0,1408686656",,,
465,"0,1453034953",,,
466,"0,1479378817",,,
467,"0,1504595367",,,
468,"0,1467281092",,,
469,"0,1533357519",,,
470,"0,1508217783",,,
471,"0,148608127",,,
472,"0,1519003035",,,
473,"0,1404111611",,,
474,"0,1491964908",,,
475,"0,1497857157",,,
476,"0,1505927461",,,
477,"0,1522953019",,,
478,"0,1465495755",,,
479,"0,1384292033",,,
480,"0,1394925175",,,
481,"0,1425487892",,,
482,"0,1408092709",,,
483,"0,1455986116",,,
484,"0,1435177554",,,
485,"0,1455661608",,,
486,"0,1415976391",,,
487,"0,1429634311",,,
488,"0,1436524549",,"0,1434360192","0,0052805433"
