,0
0,0.4260965083439693
1,0.4442889922943485
2,0.4667017548144022
3,0.4642310232677148
4,0.4401521019526587
5,0.4282832853050491
6,0.4305794114483086
7,0.4281111902962267
8,0.4323517926709384
9,0.43247609198818204
10,0.42483977329553807
11,0.4243865970267104
12,0.4237874167209744
13,0.4214606441189091
14,0.419293936752122
15,0.4167353043460495
16,0.41695827641615113
17,0.41729679720052976
18,0.4136572960291776
19,0.4103477280262903
20,0.408714402199041
21,0.41000488400455465
22,0.411667531263402
23,0.4099695793449548
24,0.4064461795123491
25,0.40354868323685006
26,0.4004757757541108
27,0.3974672944146251
28,0.39519408672083206
29,0.3935167710737259
30,0.3920268468612293
31,0.3936667970243485
32,0.3968981324447
33,0.39897538376693253
34,0.39876048753866566
35,0.3968582870819659
36,0.398033811368069
37,0.4002173167080334
38,0.4011497046090124
39,0.40200332343248213
40,0.4015918487619621
41,0.4025899721930289
42,0.4037777971343958
43,0.4043808810084538
44,0.4056474373396781
45,0.40603381689971363
46,0.4055999251091324
47,0.4062306281986905
48,0.40528011975168154
49,0.40453501114236273
50,0.40434356695418683
51,0.40415973476282185
52,0.40361743632510555
53,0.40080658742891545
54,0.3991595423912046
55,0.3987286257593845
56,0.3974350485334599
57,0.3954568562834065
58,0.3951042485786459
59,0.3949787773067452
60,0.39368925180634684
61,0.39171443210942936
62,0.38931026209076774
63,0.3882043317869107
64,0.38726175618972397
65,0.38618777415954997
66,0.38436170444438533
67,0.3837308682225799
68,0.3824253346898109
69,0.3823630097557368
70,0.3811433088876192
71,0.37924894499809525
72,0.37691773322253835
73,0.3756982066099086
74,0.3752608649094881
75,0.37500039516574263
76,0.3734134493498698
77,0.37076492334054684
78,0.36890949444840493
79,0.36772208871446677
80,0.3668685931916398
81,0.36570644086902315
82,0.36403297267250234
83,0.3626132935195981
84,0.3613940081131593
85,0.3603118331642448
86,0.3599341596421073
87,0.35936756451833274
88,0.3587224700533621
89,0.357620644496059
90,0.3567071880723046
91,0.3555751389045232
92,0.35526874177097423
93,0.3545556765814839
94,0.35417323491874353
95,0.3535216200017515
96,0.3533411223914025
97,0.3525303522789145
98,0.3523895360258284
99,0.35163321775569367
100,0.35179501382323936
101,0.35137015518040404
102,0.35167718613545745
103,0.35098892811103416
104,0.3511083718288792
105,0.35066517464515956
106,0.35123083824254536
107,0.35110388614331495
108,0.35138692438159475
109,0.35083337538058174
110,0.3508305488781961
111,0.35051170205045185
112,0.3508185748016713
113,0.35075373314979263
114,0.3505117306478079
115,0.3501309870622746
116,0.34979501584894035
117,0.34951623036395535
118,0.34972240408371386
119,0.3501266398935769
120,0.35012097016496224
121,0.3498674694308103
122,0.34958508493702867
123,0.34943312769711227
124,0.34981634210505574
125,0.3500382693342236
126,0.35031635641565234
127,0.35029482772365994
128,0.34990083146049134
129,0.3497359027052399
130,0.3495178713062329
131,0.34986965423697647
132,0.35030833232662034
133,0.3504086418275075
134,0.350126146601718
135,0.3498427882466847
136,0.3498390370655876
137,0.3503629014310671
138,0.350452977486969
139,0.3501176590644659
140,0.34952279256203983
141,0.34944935711022107
142,0.3493297814950843
143,0.349915006254081
144,0.35000726750320055
145,0.34957105562505036
146,0.349044104540488
147,0.34938515839141454
148,0.3494941831502691
149,0.34958504589755773
150,0.3492701151298651
151,0.34895023149575727
152,0.3487562490679418
153,0.349247856631117
154,0.3497615540795496
155,0.3495516562827694
156,0.3491609538420595
157,0.34891300404124953
158,0.34886251963610965
159,0.34921718482267883
160,0.3491967542451983
161,0.3488338388667697
162,0.34830516145962653
163,0.34827778957480643
164,0.34861442411677057
165,0.3486804371364175
166,0.3483435835926484
167,0.34834344546057583
168,0.3477352475076704
169,0.3476705997179853
170,0.34778749131841596
171,0.3478029736066621
172,0.347498820560222
173,0.347359855393352
174,0.3472479619864857
175,0.34715465957087654
176,0.34701728710698143
177,0.3466097072166097
178,0.3464990920529313
179,0.34617884638931096
180,0.34627434788598804
181,0.34626283068615576
182,0.34630410492411945
183,0.3458489557008047
184,0.3458263715502896
185,0.34555115079893234
186,0.34538379344811
187,0.3447032837619397
188,0.3450045024854492
189,0.3447678699683343
190,0.34452672323455075
191,0.3440134578244072
192,0.3440173150644746
193,0.3439633190134323
194,0.3440980310801435
195,0.343490174274031
196,0.3435193139317214
197,0.34337919257269006
198,0.34320966256063046
199,0.3429399275780953
200,0.34285791730697573
201,0.3423712625777974
202,0.3424900615259238
203,0.3423905558158358
204,0.3422205285129683
205,0.34215785620333034
206,0.342301621236642
207,0.3421479602533993
208,0.34220616433229506
209,0.3417942327135385
210,0.34187969249080463
211,0.3420350365736866
212,0.34194996761116564
213,0.3418942639383068
214,0.34195613547640424
215,0.3420702966788804
216,0.3421918462716831
217,0.34211891465618516
218,0.3423989777113103
219,0.3424022671295416
220,0.3427312820410143
221,0.34301683196671634
222,0.3432096616771624
223,0.34325382915007546
224,0.3433034649877891
225,0.3439076716398986
226,0.34409650684201065
227,0.3441675573101175
228,0.34420216141524307
229,0.3445021204753485
230,0.3450557818095291
231,0.34555148810819875
232,0.3458348130064231
233,0.34614443301197867
234,0.34630194843693585
235,0.3465754847206298
236,0.3469481039872246
237,0.34732262108868056
238,0.3475460109167331
239,0.3478824974608007
240,0.3480760341397018
241,0.34804787621417316
242,0.34820149092429686
243,0.3485407593643009
244,0.3486365402828171
245,0.34884695457325865
246,0.3487821988671071
247,0.34899765780694075
248,0.34882614958489677
249,0.3487534514279636
250,0.34905581799758467
251,0.349177817674498
252,0.34918292360861497
253,0.3489609395004397
254,0.34898977317786867
255,0.3489133403143293
256,0.3486924831525971
257,0.3482314560075635
258,0.34803960906981385
259,0.3477108473574072
260,0.3472320024211039
261,0.34690699196259844
262,0.3466543349023737
263,0.3465486707279776
264,0.3459370316476664
265,0.34553817748468396
266,0.3447630095606104
267,0.3440683252171826
268,0.34355014984682025
269,0.34297577197479073
270,0.34217504275467264
271,0.3417591850101988
272,0.3412680591610107
273,0.34083503921109193
274,0.3404264480463947
275,0.33933681152889056
276,0.3389805208520527
277,0.33844323429490475
278,0.33824473320911275
279,0.33805354120179887
280,0.33783349281631236
281,0.33704416179643226
282,0.33672933814604583
283,0.3361476423653781
284,0.33580443846097396
285,0.33530011848569696
286,0.33485357526228127
287,0.3344522773723374
288,0.33422034911815457
289,0.33379068839645176
290,0.33333512705661383
291,0.33285921251909334
292,0.33240732025548
293,0.33233657469986977
294,0.3320410873865124
295,0.33101017796386994
296,0.33047104929179455
297,0.32955703734600916
298,0.3291679749835803
299,0.329006726970611
300,0.3288122081215887
301,0.3281847940767099
302,0.32788148117414795
303,0.3276421218314298
304,0.326895511159371
305,0.32622670552495386
306,0.3259254438525974
307,0.3251941854941736
308,0.3248626413727556
309,0.3243864570946846
310,0.3239004896432552
311,0.3234559888474372
312,0.32280244279429554
313,0.3221477288567698
314,0.32137769944868666
315,0.3212204087438197
316,0.3208518897685487
317,0.31984685358115805
318,0.3193056789334278
319,0.31861119662447174
320,0.31824744900034624
321,0.3176998264697256
322,0.31713208399727133
323,0.31659374925265593
324,0.3162306557242667
325,0.3160808996682169
326,0.31556755338350945
327,0.3151920158557768
328,0.3145841508407648
329,0.3140955258909516
330,0.31387046011375563
331,0.313829889088159
332,0.31374719420994
333,0.3131519677418633
334,0.3126734387439347
335,0.31190421742562807
336,0.311808295532918
337,0.3115875350001131
338,0.3111825614419013
339,0.31082245183215323
340,0.3102101034593103
341,0.30990729655952454
342,0.30980215965910335
343,0.3097498887643554
344,0.3091301050953542
345,0.30858456164922143
346,0.3079867844230061
347,0.3079030985256236
348,0.3076089347203823
349,0.30741773382364584
350,0.3065505067779653
351,0.3061297579370129
352,0.30632189222706135
353,0.30655881556247583
354,0.3063877597341507
355,0.30592534618565187
356,0.3050632933661903
357,0.3049655776049954
358,0.30485820084891696
359,0.30495830067286034
360,0.30476173811895163
361,0.30436613471795937
362,0.303863887852982
363,0.30399661158026836
364,0.30384350388073894
365,0.30372970571718116
366,0.30355464338009697
367,0.30366866400897163
368,0.3030908359964195
369,0.30299128381537216
370,0.30260120125397955
371,0.30294046607534697
372,0.30257886006431695
373,0.302800666938908
374,0.30237444641850497
375,0.3013603618930668
376,0.3003979195454723
377,0.30043003649541694
378,0.3004337810797722
379,0.3005807450539421
380,0.30025108650465177
381,0.2998054939437568
382,0.29912621540801915
383,0.2983866130588257
384,0.2980250807221622
385,0.2980835672195998
386,0.2977775294134205
387,0.2974548228584224
388,0.2972510046543291
389,0.29651541228518125
390,0.2961038555227546
391,0.2958172537657577
392,0.2959963220802617
393,0.29575443893768133
394,0.2952906999796892
395,0.2949230929920171
396,0.294613468144259
397,0.29426336418048266
398,0.29393886262921864
399,0.2936230337032077
400,0.2934454913975769
401,0.2929273544301388
402,0.29275440589406077
403,0.29222900269216623
404,0.29221599943331283
405,0.2916344607697427
406,0.29091337244328536
407,0.29082302434878604
408,0.29031062767698684
409,0.28967503816640144
410,0.2890687047097413
411,0.28853026853380437
412,0.2880256469696829
413,0.2876010758236316
414,0.28721376961933326
415,0.28682591425794696
416,0.28640978430856634
417,0.2856921768549963
418,0.28535305064737776
419,0.2847130281204262
420,0.28452738803317623
421,0.2841721604431883
422,0.2839729027038933
423,0.28357125645656034
424,0.28315871147821586
425,0.2825650576621221
426,0.2825201947162328
427,0.28197050768539667
428,0.28190359507666984
429,0.2811381952091729
430,0.28068148548883637
431,0.28007259490988484
432,0.2796543149255605
433,0.27934997041190046
434,0.27953738166648495
435,0.27907756112257787
436,0.2789434993223527
437,0.2786127894234493
438,0.27810972283079993
439,0.2776955804881849
440,0.2772597112453021
441,0.2766457845267094
442,0.27604980141446134
443,0.27598660552990734
444,0.2763056634009465
445,0.2757960590825313
446,0.27563048758227526
447,0.2749443966820691
448,0.2747734656551665
449,0.27410954794077075
450,0.2741640956213269
451,0.2739198785456961
452,0.27327432473112817
453,0.27340311961309605
454,0.2731801465506814
455,0.27315332842114654
456,0.27291645873132
457,0.27267266482510827
458,0.2721485872352203
459,0.2716502194351658
460,0.2714355710287558
461,0.2710244892437408
462,0.27092563079641896
463,0.27040085402217495
464,0.26978418566857065
465,0.26946406312850796
466,0.26881163483414827
467,0.26845557065699754
468,0.26788418464178615
469,0.2678061561273969
470,0.26742793790945396
471,0.26738559469621953
472,0.2671950203495821
473,0.2666836022437804
474,0.2663665041337359
475,0.2662350508107933
476,0.2658872548521758
477,0.26562147552606497
478,0.26529053397289176
479,0.26559301659514867
480,0.265611053497508
481,0.2653959167084323
482,0.26511837626002266
483,0.26474778470984134
484,0.2638098585476813
485,0.2639086879941807
486,0.26344055858158705
487,0.26351766505001606
488,0.26275605360111565
