,0
0,0.4329566303565302
1,0.45316795886551386
2,0.46480807815445235
3,0.45358787075512613
4,0.442990789440326
5,0.4489993786747101
6,0.44616147825367614
7,0.4250631770323464
8,0.4299388822204154
9,0.43348580563369227
10,0.4296400857940378
11,0.4394945698126917
12,0.43426370792808777
13,0.43285537770767596
14,0.42944268128086327
15,0.43131140385011635
16,0.42502015091804335
17,0.42359245680040003
18,0.4214880462430328
19,0.41619699140691996
20,0.41286747909836846
21,0.41344440900849294
22,0.41500120414067854
23,0.4150698871657083
24,0.405904434362448
25,0.40476075849847637
26,0.4052574228097823
27,0.40421573727594606
28,0.40832828797420334
29,0.40369296486113077
30,0.396047763761318
31,0.3899438988415814
32,0.3896075638727755
33,0.392172352576953
34,0.3891608095787103
35,0.3801848826431856
36,0.37678612835787756
37,0.3778574142085567
38,0.3750952812994149
39,0.3715678353551287
40,0.3698673220693469
41,0.3670750032807687
42,0.36789524518071104
43,0.36655614176060003
44,0.3652929088144868
45,0.3619607832383656
46,0.3558539398850793
47,0.35124930258928766
48,0.3492712538692624
49,0.3491881995018208
50,0.34756239483367063
51,0.3478106349422389
52,0.3493831035488771
53,0.35026720024827707
54,0.35224229087976316
55,0.3514389554742379
56,0.34929378412497136
57,0.3466750847788003
58,0.345213040498774
59,0.3410473569435263
60,0.3387982492916831
61,0.33453868220356536
62,0.33194353785777736
63,0.33154326012244023
64,0.33133867497656905
65,0.3294856542537899
66,0.3263989833150779
67,0.3256004083634479
68,0.324185981012474
69,0.32382386183309947
70,0.3214031868541353
71,0.31839496215387414
72,0.31595224773391206
73,0.31646197175779256
74,0.3188924281508516
75,0.3182807507698946
76,0.31641662128069853
77,0.3131793619143471
78,0.3133431671692906
79,0.31480065228877413
80,0.31582583359211014
81,0.313993076341542
82,0.31219478554766666
83,0.31265799686376794
84,0.3133542579647988
85,0.31427081562184456
86,0.3138666317586343
87,0.3114982589942946
88,0.3113531583691696
89,0.3122754812128692
90,0.31400470982485323
91,0.31303758411984367
92,0.311385322377107
93,0.312220217840571
94,0.3131653319219299
95,0.31419841715862123
96,0.31396644827361736
97,0.31409211596116804
98,0.313536053922248
99,0.3139925806346518
100,0.3139911674479621
101,0.31347280554470097
102,0.3111986382640203
103,0.31102649718167674
104,0.311093006626835
105,0.30940001017649177
106,0.31030422914673694
107,0.3115070769099116
108,0.30981887609230263
109,0.30938324760150315
110,0.3091498222398579
111,0.30791996659569754
112,0.30855157900781033
113,0.3088489706100062
114,0.3075678255253196
115,0.30818549719730703
116,0.3091856071156144
117,0.3104085530721907
118,0.3101140489975361
119,0.30857014816485306
120,0.30502884234470296
121,0.3058227053319376
122,0.3084650804611502
123,0.310087790185484
124,0.3094292329555271
125,0.3091609469489604
126,0.3105910768427866
127,0.31242756488101764
128,0.3120791915717257
129,0.3111772665305802
130,0.3108898222656966
131,0.3097072405306612
132,0.3101099842790116
133,0.3111393204014247
134,0.3113629495609403
135,0.31276820194495997
136,0.3119278215974242
137,0.311837697350445
138,0.31215931256101465
139,0.3127304530738138
140,0.3133193968511865
141,0.3146269420200067
142,0.31320336414458694
143,0.31215583013788767
144,0.31001919518546805
145,0.3108227848935643
146,0.312950833438583
147,0.3135013831511602
148,0.3132180684728227
149,0.3124516371148607
150,0.31358716743059606
151,0.31414237426510755
152,0.3138993308758511
153,0.3135222281827177
154,0.3119978441111187
