0;0.4339044139941367
1;0.4526105425145566
2;0.46251986133295997
3;0.4468839401646418
4;0.4408475311781516
5;0.4407162837564386
6;0.4468541814307755
7;0.44007499252796284
8;0.4446946821427756
9;0.43399507982470176
10;0.41266304673025933
11;0.40503995691983863
12;0.40927960705504424
13;0.40070918857213195
14;0.39527476881851964
15;0.38681863147953083
16;0.38364194792321177
17;0.3820667805721661
18;0.37878987394525515
19;0.3725297910966549
20;0.36516357668107674
21;0.3582881600748598
22;0.3491542815143368
23;0.34915483457028396
24;0.3433382875903851
25;0.33197204113536355
26;0.3279613136357176
27;0.3222027841823347
28;0.3171886644578762
29;0.3137352060467483
30;0.3094424072132093
31;0.30571402685344107
32;0.2997548929607647
33;0.2942686689881463
34;0.28763690019062427
35;0.28342572871077887
36;0.279493187872746
37;0.2718005201311479
38;0.2708902117259343
39;0.2666743646796247
40;0.2562141917118818
41;0.25206730492318435
42;0.24622915401678477
43;0.2536897616292528
44;0.2454456186753638
45;0.23692686230498927
46;0.23657787917222728
47;0.2341257742318775
48;0.24405857615705356
49;0.24480412323100384
50;0.2425532516438395
51;0.23782266714375289
52;0.23797175824183164
53;0.2320172684211197
54;0.23472167005991415
55;0.23459233936457935
56;0.2302963854144093
57;0.21943175952726277
58;0.22291700730358535
59;0.2194528581640946
60;0.22632144626767667
61;0.23002568806960916
62;0.225954505727915
63;0.22192186170040426
64;0.2197964379394023
65;0.22249910349453722
66;0.21495517430674968
67;0.21224689534196964
68;0.20904161423413958
69;0.20585697630410701
70;0.2079278918076246
71;0.1994648450951672
72;0.1986404225576831
73;0.200413786718948
74;0.19635358012863088
75;0.2007899561958615
76;0.19135328717672412
77;0.19350270770575229
78;0.19284412795877118
79;0.19122073143118912
80;0.19801989741817375
81;0.18819508957793424
82;0.18288014861441093
83;0.17193450142472866
84;0.18150500937407782
85;0.18632478470211536
86;0.18647430544044363
87;0.1770394395241275
88;0.17140329551387418
89;0.16234149130311631
90;0.17340846783721037
91;0.16950680632980059
92;0.17116804717587578
93;0.162997902242151
94;0.15601750854016122
95;0.15833054537549032
96;0.15348023696169252
97;0.15922708853868603
98;0.15835517080275227
99;0.15721895282145287
100;0.16015832860981016
101;0.16140127036428745
102;0.16208065921701395
103;0.16119809007901145
104;0.16124687397821993
105;0.15734965640304072
106;0.15852077524546745
107;0.15837873290658727
108;0.1731353364923193
109;0.171764765826557
110;0.1607723329416252
111;0.16513860997838445
112;0.1644788871924303
113;0.16202062801418157
114;0.15653806130092365
115;0.15917344753947513
116;0.1699198992284434
117;0.16290469296999138
118;0.1660842050937903
119;0.16568907342670391
120;0.16919554934034864
121;0.16797341674834773
122;0.17257385827994068
123;0.16812590727490656
124;0.16838965333753264
125;0.17268760379844322
126;0.16743723366606966
127;0.1643165400733145
128;0.16382874473780903
129;0.1641716209631499
130;0.16031556830092236
131;0.15732835660373906
132;0.1609587089473395
133;0.1558956575782124
134;0.1638160279639827
135;0.15852412956938378
136;0.15771249533541737
137;0.15313098257044436
138;0.16034028879590945
139;0.15636524467344964
140;0.149419516844698
141;0.15355756647589458
142;0.1494196369386228
143;0.14535957073067918
144;0.14444670926267758
145;0.14314212375107374
146;0.15052180818544664
147;0.143260588415936
148;0.1476165545240975
149;0.14958610015601756
150;0.15752252873795605
151;0.1508867455661065
152;0.14698602471596686
153;0.14786086623824923
154;0.1476994829837436
155;0.14596699007421982
156;0.1412989715663071
157;0.14484692608630534
158;0.14637425709310764
159;0.14144323038919038
160;0.14279034245902616
161;0.13849127602961306
162;0.15157283016804105
163;0.1460625934719248
164;0.14412276761813497
165;0.14241253803880358
166;0.14268263029009592
167;0.1413518739241455
168;0.14506009143930648
169;0.14054640973125698
170;0.1387081232426961
171;0.13426923768934337
172;0.15185428780241939
173;0.14719180701731568
174;0.14281400320871973
175;0.14454959279809068
176;0.14199048640447073
177;0.14156155475165452
178;0.12963226416045373
179;0.1288215110289708
180;0.1380990097023384
181;0.13926299880626855
182;0.13452266373740027
183;0.1365933646171164
184;0.1381794541717308
185;0.14185881297577654
186;0.1444852781256913
187;0.14168847549429214
188;0.14330643283109465
189;0.1319672308955522
190;0.1342187107816293
191;0.1328818789875957
192;0.12655389635661407
193;0.13460130535301382
194;0.1294576962121066
195;0.13024861658255169
196;0.1392410316090317
